,class,file,truePositives,falsePositives,trueNegatives,falseNegatives,Specificity,Sensitivity,Precision,Accuracy,F1
814,Hat,m1641.obj,1,14,2189,14,0.9936450295052202,0.06666666666666667,0.06666666666666667,0.9873760144274121,0.06666666666666667
815,Helicopter,D00038.obj,13,38,2129,38,0.9824642362713428,0.2549019607843137,0.2549019607843137,0.9657348963029756,0.2549019607843137
816,Helicopter,D00191.obj,11,40,2127,40,0.9815413013382557,0.21568627450980393,0.21568627450980393,0.9639314697926059,0.21568627450980393
817,Helicopter,D00361.obj,24,27,2140,27,0.9875403784033225,0.47058823529411764,0.47058823529411764,0.975653742110009,0.47058823529411764
818,Helicopter,D00397.obj,21,30,2137,30,0.9861559760036918,0.4117647058823529,0.4117647058823529,0.9729486023444545,0.4117647058823529
819,Helicopter,D00423.obj,10,41,2126,41,0.981079833871712,0.19607843137254902,0.19607843137254902,0.9630297565374211,0.19607843137254902
820,Helicopter,D00470.obj,4,47,2120,47,0.9783110290724504,0.0784313725490196,0.0784313725490196,0.957619477006312,0.0784313725490196
821,Helicopter,D00471.obj,14,37,2130,37,0.9829257037378865,0.27450980392156865,0.27450980392156865,0.9666366095581606,0.27450980392156865
822,Helicopter,D00473.obj,17,34,2133,34,0.9843101061375173,0.3333333333333333,0.3333333333333333,0.9693417493237151,0.3333333333333333
823,Helicopter,D00498.obj,9,42,2125,42,0.9806183664051684,0.17647058823529413,0.17647058823529413,0.9621280432822362,0.17647058823529413
824,Helicopter,D00500.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
825,Helicopter,D00502.obj,15,36,2131,36,0.9833871712044301,0.29411764705882354,0.29411764705882354,0.9675383228133454,0.29411764705882354
826,Helicopter,D00644.obj,15,36,2131,36,0.9833871712044301,0.29411764705882354,0.29411764705882354,0.9675383228133454,0.29411764705882354
827,Helicopter,D00658.obj,20,31,2136,31,0.9856945085371481,0.39215686274509803,0.39215686274509803,0.9720468890892696,0.39215686274509803
828,Helicopter,D00751.obj,2,49,2118,49,0.9773880941393632,0.0392156862745098,0.0392156862745098,0.9558160504959423,0.0392156862745098
829,Helicopter,D00796.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
830,Helicopter,D00820.obj,13,38,2129,38,0.9824642362713428,0.2549019607843137,0.2549019607843137,0.9657348963029756,0.2549019607843137
831,Helicopter,D00868.obj,15,36,2131,36,0.9833871712044301,0.29411764705882354,0.29411764705882354,0.9675383228133454,0.29411764705882354
832,Helicopter,D00977.obj,19,32,2135,32,0.9852330410706045,0.37254901960784315,0.37254901960784315,0.9711451758340848,0.37254901960784315
833,Helicopter,D00986.obj,9,42,2125,42,0.9806183664051684,0.17647058823529413,0.17647058823529413,0.9621280432822362,0.17647058823529413
834,Helicopter,D00991.obj,10,41,2126,41,0.981079833871712,0.19607843137254902,0.19607843137254902,0.9630297565374211,0.19607843137254902
835,Helicopter,m1302.obj,15,36,2131,36,0.9833871712044301,0.29411764705882354,0.29411764705882354,0.9675383228133454,0.29411764705882354
836,Helicopter,m1304.obj,3,48,2119,48,0.9778495616059067,0.058823529411764705,0.058823529411764705,0.9567177637511272,0.058823529411764705
837,Helicopter,m1305.obj,20,31,2136,31,0.9856945085371481,0.39215686274509803,0.39215686274509803,0.9720468890892696,0.39215686274509803
838,Helicopter,m1306.obj,14,37,2130,37,0.9829257037378865,0.27450980392156865,0.27450980392156865,0.9666366095581606,0.27450980392156865
839,Helicopter,m1307.obj,6,45,2122,45,0.9792339640055376,0.11764705882352941,0.11764705882352941,0.9594229035166817,0.11764705882352941
840,Helicopter,m1308.obj,14,37,2130,37,0.9829257037378865,0.27450980392156865,0.27450980392156865,0.9666366095581606,0.27450980392156865
841,Helicopter,m1309.obj,6,45,2122,45,0.9792339640055376,0.11764705882352941,0.11764705882352941,0.9594229035166817,0.11764705882352941
842,Helicopter,m1310.obj,10,41,2126,41,0.981079833871712,0.19607843137254902,0.19607843137254902,0.9630297565374211,0.19607843137254902
843,Helicopter,m1311.obj,21,30,2137,30,0.9861559760036918,0.4117647058823529,0.4117647058823529,0.9729486023444545,0.4117647058823529
844,Helicopter,m1312.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
845,Helicopter,m1313.obj,9,42,2125,42,0.9806183664051684,0.17647058823529413,0.17647058823529413,0.9621280432822362,0.17647058823529413
846,Helicopter,m1314.obj,10,41,2126,41,0.981079833871712,0.19607843137254902,0.19607843137254902,0.9630297565374211,0.19607843137254902
847,Helicopter,m1315.obj,15,36,2131,36,0.9833871712044301,0.29411764705882354,0.29411764705882354,0.9675383228133454,0.29411764705882354
848,Helicopter,m1316.obj,1,50,2117,50,0.9769266266728196,0.0196078431372549,0.0196078431372549,0.9549143372407575,0.0196078431372549
849,Helicopter,m1317.obj,9,42,2125,42,0.9806183664051684,0.17647058823529413,0.17647058823529413,0.9621280432822362,0.17647058823529413
850,Helicopter,m1318.obj,19,32,2135,32,0.9852330410706045,0.37254901960784315,0.37254901960784315,0.9711451758340848,0.37254901960784315
851,Helicopter,m1319.obj,14,37,2130,37,0.9829257037378865,0.27450980392156865,0.27450980392156865,0.9666366095581606,0.27450980392156865
852,Helicopter,m1320.obj,19,32,2135,32,0.9852330410706045,0.37254901960784315,0.37254901960784315,0.9711451758340848,0.37254901960784315
853,Helicopter,m1321.obj,22,29,2138,29,0.9866174434702354,0.43137254901960786,0.43137254901960786,0.9738503155996393,0.43137254901960786
854,Helicopter,m1322.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
855,Helicopter,m1323.obj,19,32,2135,32,0.9852330410706045,0.37254901960784315,0.37254901960784315,0.9711451758340848,0.37254901960784315
856,Helicopter,m1325.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
857,Helicopter,m1326.obj,6,45,2122,45,0.9792339640055376,0.11764705882352941,0.11764705882352941,0.9594229035166817,0.11764705882352941
858,Helicopter,m1327.obj,19,32,2135,32,0.9852330410706045,0.37254901960784315,0.37254901960784315,0.9711451758340848,0.37254901960784315
859,Helicopter,m1328.obj,11,40,2127,40,0.9815413013382557,0.21568627450980393,0.21568627450980393,0.9639314697926059,0.21568627450980393
860,Helicopter,m1329.obj,1,50,2117,50,0.9769266266728196,0.0196078431372549,0.0196078431372549,0.9549143372407575,0.0196078431372549
861,Helicopter,m1330.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
862,Helicopter,m1332.obj,4,47,2120,47,0.9783110290724504,0.0784313725490196,0.0784313725490196,0.957619477006312,0.0784313725490196
863,Helicopter,m1333.obj,6,45,2122,45,0.9792339640055376,0.11764705882352941,0.11764705882352941,0.9594229035166817,0.11764705882352941
864,Helicopter,m1334.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
865,Helicopter,m1336.obj,7,44,2123,44,0.9796954314720813,0.13725490196078433,0.13725490196078433,0.9603246167718665,0.13725490196078433
866,House,D00001.obj,11,35,2137,35,0.9838858195211786,0.2391304347826087,0.2391304347826087,0.9684400360685302,0.2391304347826087
867,House,D00044.obj,5,41,2131,41,0.9811233885819521,0.10869565217391304,0.10869565217391304,0.9630297565374211,0.10869565217391304
868,House,D00091.obj,7,39,2133,39,0.9820441988950276,0.15217391304347827,0.15217391304347827,0.9648331830477908,0.15217391304347827
869,House,D00095.obj,14,32,2140,32,0.9852670349907919,0.30434782608695654,0.30434782608695654,0.9711451758340848,0.30434782608695654
870,House,D00286.obj,13,33,2139,33,0.9848066298342542,0.2826086956521739,0.2826086956521739,0.9702434625788999,0.2826086956521739
871,House,D00325.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
872,House,D00359.obj,8,38,2134,38,0.9825046040515654,0.17391304347826086,0.17391304347826086,0.9657348963029756,0.17391304347826086
873,House,D00389.obj,8,38,2134,38,0.9825046040515654,0.17391304347826086,0.17391304347826086,0.9657348963029756,0.17391304347826086
874,House,D00415.obj,13,33,2139,33,0.9848066298342542,0.2826086956521739,0.2826086956521739,0.9702434625788999,0.2826086956521739
875,House,D00454.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
876,House,D00568.obj,8,38,2134,38,0.9825046040515654,0.17391304347826086,0.17391304347826086,0.9657348963029756,0.17391304347826086
877,House,D00574.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
878,House,D00665.obj,4,42,2130,42,0.9806629834254144,0.08695652173913043,0.08695652173913043,0.9621280432822362,0.08695652173913043
879,House,D00873.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
880,House,D00889.obj,12,34,2138,34,0.9843462246777164,0.2608695652173913,0.2608695652173913,0.9693417493237151,0.2608695652173913
881,House,D00901.obj,13,33,2139,33,0.9848066298342542,0.2826086956521739,0.2826086956521739,0.9702434625788999,0.2826086956521739
882,House,D00903.obj,9,37,2135,37,0.9829650092081031,0.1956521739130435,0.1956521739130435,0.9666366095581606,0.1956521739130435
883,House,D00941.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
884,House,D00946.obj,13,33,2139,33,0.9848066298342542,0.2826086956521739,0.2826086956521739,0.9702434625788999,0.2826086956521739
885,House,D00965.obj,10,36,2136,36,0.9834254143646409,0.21739130434782608,0.21739130434782608,0.9675383228133454,0.21739130434782608
886,House,m423.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
887,House,m429.obj,4,42,2130,42,0.9806629834254144,0.08695652173913043,0.08695652173913043,0.9621280432822362,0.08695652173913043
888,House,m430.obj,4,42,2130,42,0.9806629834254144,0.08695652173913043,0.08695652173913043,0.9621280432822362,0.08695652173913043
889,House,m431.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
890,House,m432.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
891,House,m433.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
892,House,m434.obj,5,41,2131,41,0.9811233885819521,0.10869565217391304,0.10869565217391304,0.9630297565374211,0.10869565217391304
893,House,m435.obj,4,42,2130,42,0.9806629834254144,0.08695652173913043,0.08695652173913043,0.9621280432822362,0.08695652173913043
894,House,m436.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
895,House,m439.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
896,House,m440.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
897,House,m441.obj,6,40,2132,40,0.9815837937384899,0.13043478260869565,0.13043478260869565,0.9639314697926059,0.13043478260869565
898,House,m443.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
899,House,m446.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
900,House,m447.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
901,House,m448.obj,4,42,2130,42,0.9806629834254144,0.08695652173913043,0.08695652173913043,0.9621280432822362,0.08695652173913043
902,House,m449.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
903,House,m451.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
904,House,m452.obj,11,35,2137,35,0.9838858195211786,0.2391304347826087,0.2391304347826087,0.9684400360685302,0.2391304347826087
905,House,m453.obj,11,35,2137,35,0.9838858195211786,0.2391304347826087,0.2391304347826087,0.9684400360685302,0.2391304347826087
906,House,m454.obj,1,45,2127,45,0.9792817679558011,0.021739130434782608,0.021739130434782608,0.9594229035166817,0.021739130434782608
907,House,m456.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
908,House,m457.obj,3,43,2129,43,0.9802025782688766,0.06521739130434782,0.06521739130434782,0.9612263300270514,0.06521739130434782
909,House,m460.obj,9,37,2135,37,0.9829650092081031,0.1956521739130435,0.1956521739130435,0.9666366095581606,0.1956521739130435
910,House,m461.obj,8,38,2134,38,0.9825046040515654,0.17391304347826086,0.17391304347826086,0.9657348963029756,0.17391304347826086
911,House,m462.obj,2,44,2128,44,0.9797421731123389,0.043478260869565216,0.043478260869565216,0.9603246167718665,0.043478260869565216
912,HumanHead,m340.obj,9,22,2165,22,0.9899405578417924,0.2903225806451613,0.2903225806451613,0.9801623083859333,0.2903225806451613
913,HumanHead,m341.obj,13,18,2169,18,0.9917695473251029,0.41935483870967744,0.41935483870967744,0.9837691614066727,0.41935483870967744
914,HumanHead,m342.obj,15,16,2171,16,0.9926840420667581,0.4838709677419355,0.4838709677419355,0.9855725879170424,0.4838709677419355
915,HumanHead,m343.obj,16,15,2172,15,0.9931412894375857,0.5161290322580645,0.5161290322580645,0.9864743011722272,0.5161290322580645
916,HumanHead,m344.obj,12,19,2168,19,0.9913122999542753,0.3870967741935484,0.3870967741935484,0.9828674481514879,0.3870967741935484
917,HumanHead,m345.obj,2,29,2158,29,0.9867398262459991,0.06451612903225806,0.06451612903225806,0.9738503155996393,0.06451612903225806
918,HumanHead,m346.obj,15,16,2171,16,0.9926840420667581,0.4838709677419355,0.4838709677419355,0.9855725879170424,0.4838709677419355
919,HumanHead,m347.obj,12,19,2168,19,0.9913122999542753,0.3870967741935484,0.3870967741935484,0.9828674481514879,0.3870967741935484
920,HumanHead,m348.obj,15,16,2171,16,0.9926840420667581,0.4838709677419355,0.4838709677419355,0.9855725879170424,0.4838709677419355
921,HumanHead,m349.obj,7,24,2163,24,0.9890260631001372,0.22580645161290322,0.22580645161290322,0.9783588818755635,0.22580645161290322
922,HumanHead,m350.obj,7,24,2163,24,0.9890260631001372,0.22580645161290322,0.22580645161290322,0.9783588818755635,0.22580645161290322
923,HumanHead,m351.obj,13,18,2169,18,0.9917695473251029,0.41935483870967744,0.41935483870967744,0.9837691614066727,0.41935483870967744
924,HumanHead,m352.obj,15,16,2171,16,0.9926840420667581,0.4838709677419355,0.4838709677419355,0.9855725879170424,0.4838709677419355
925,HumanHead,m353.obj,13,18,2169,18,0.9917695473251029,0.41935483870967744,0.41935483870967744,0.9837691614066727,0.41935483870967744
926,HumanHead,m354.obj,10,21,2166,21,0.99039780521262,0.3225806451612903,0.3225806451612903,0.9810640216411182,0.3225806451612903
927,HumanHead,m355.obj,14,17,2170,17,0.9922267946959304,0.45161290322580644,0.45161290322580644,0.9846708746618575,0.45161290322580644
928,HumanHead,m356.obj,12,19,2168,19,0.9913122999542753,0.3870967741935484,0.3870967741935484,0.9828674481514879,0.3870967741935484
929,HumanHead,m357.obj,12,19,2168,19,0.9913122999542753,0.3870967741935484,0.3870967741935484,0.9828674481514879,0.3870967741935484
930,HumanHead,m358.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
931,HumanHead,m359.obj,10,21,2166,21,0.99039780521262,0.3225806451612903,0.3225806451612903,0.9810640216411182,0.3225806451612903
932,HumanHead,m360.obj,13,18,2169,18,0.9917695473251029,0.41935483870967744,0.41935483870967744,0.9837691614066727,0.41935483870967744
933,HumanHead,m361.obj,5,26,2161,26,0.9881115683584819,0.16129032258064516,0.16129032258064516,0.9765554553651938,0.16129032258064516
934,HumanHead,m362.obj,11,20,2167,20,0.9908550525834476,0.3548387096774194,0.3548387096774194,0.981965734896303,0.35483870967741943
935,HumanHead,m363.obj,13,18,2169,18,0.9917695473251029,0.41935483870967744,0.41935483870967744,0.9837691614066727,0.41935483870967744
936,HumanHead,m364.obj,6,25,2162,25,0.9885688157293095,0.1935483870967742,0.1935483870967742,0.9774571686203787,0.1935483870967742
937,HumanHead,m365.obj,11,20,2167,20,0.9908550525834476,0.3548387096774194,0.3548387096774194,0.981965734896303,0.35483870967741943
938,HumanHead,m366.obj,9,22,2165,22,0.9899405578417924,0.2903225806451613,0.2903225806451613,0.9801623083859333,0.2903225806451613
939,HumanHead,m367.obj,10,21,2166,21,0.99039780521262,0.3225806451612903,0.3225806451612903,0.9810640216411182,0.3225806451612903
940,HumanHead,m368.obj,10,21,2166,21,0.99039780521262,0.3225806451612903,0.3225806451612903,0.9810640216411182,0.3225806451612903
941,HumanHead,m369.obj,17,14,2173,14,0.9935985368084134,0.5483870967741935,0.5483870967741935,0.9873760144274121,0.5483870967741935
942,HumanHead,m370.obj,1,30,2157,30,0.9862825788751715,0.03225806451612903,0.03225806451612903,0.9729486023444545,0.03225806451612903
943,Humanoid,m118.obj,57,85,1991,85,0.9590558766859345,0.4014084507042254,0.4014084507042254,0.9233543733092876,0.4014084507042253
944,Humanoid,m119.obj,64,78,1998,78,0.9624277456647399,0.4507042253521127,0.4507042253521127,0.9296663660955816,0.4507042253521127
945,Humanoid,m120.obj,55,87,1989,87,0.958092485549133,0.3873239436619718,0.3873239436619718,0.9215509467989179,0.3873239436619718
946,Humanoid,m121.obj,55,87,1989,87,0.958092485549133,0.3873239436619718,0.3873239436619718,0.9215509467989179,0.3873239436619718
947,Humanoid,m122.obj,62,80,1996,80,0.9614643545279383,0.43661971830985913,0.43661971830985913,0.9278629395852119,0.43661971830985913
948,Humanoid,m123.obj,56,86,1990,86,0.9585741811175337,0.39436619718309857,0.39436619718309857,0.9224526600541028,0.39436619718309857
949,Humanoid,m124.obj,62,80,1996,80,0.9614643545279383,0.43661971830985913,0.43661971830985913,0.9278629395852119,0.43661971830985913
950,Humanoid,m125.obj,72,70,2006,70,0.9662813102119461,0.5070422535211268,0.5070422535211268,0.9368800721370604,0.5070422535211268
951,Humanoid,m126.obj,32,110,1966,110,0.9470134874759152,0.22535211267605634,0.22535211267605634,0.9008115419296664,0.22535211267605634
952,Humanoid,m128.obj,65,77,1999,77,0.9629094412331407,0.45774647887323944,0.45774647887323944,0.9305680793507665,0.45774647887323944
953,Humanoid,m129.obj,7,135,1941,135,0.934971098265896,0.04929577464788732,0.04929577464788732,0.8782687105500451,0.04929577464788732
954,Humanoid,m130.obj,58,84,1992,84,0.9595375722543352,0.4084507042253521,0.4084507042253521,0.9242560865644724,0.4084507042253521
